Cost_ID,Affluence_Level,Tenure,Age,Gender,State,Has_Valid_Email_Address,Has_Valid_Mobile_Number,Number_Of_Inbound_Communication_In_24_MTH,Number_Of_Inbound_Communication_In_60_MTH,Number_Of_Outbound_Communication_In_24_MTH,Number_Of_Outbound_Communication_In_60_MTH,Pathway_Arrears_In_24_MTH,Pathway_Arrears_In_60_MTH,Inter_Mailing_Preferances_Update,Inter_Personal_Details_Update,Operating_System,Browser_type
{91E6DC8B-8E7B-4D23-AA08-A41B4E2EEB21},Average income Low assets,3,23,,NSW,TRUE,TRUE,0,1,35,74,2,6,0,1,3,4
{97CE997A-105E-4DBD-A605-4B7D644F2259},High income High assets,4,23,Female,VIC,TRUE,TRUE,0,4,70,118,1,2,0,0,1,2
{ED270024-CD21-4701-A386-AEB38A08F06E},High income High assets,8,23,Female,QLD,TRUE,TRUE,13,24,72,214,0,0,0,2,2,3
{F5FE88A9-A24A-4B90-8CE5-7DEBD47B86F1},Low income High assets,5,23,Male,VIC,TRUE,TRUE,2,5,57,128,0,2,0,0,2,3
{6CAF377E-9CD4-4BC4-AE96-5FD0EA7DEF03},High income High assets,14,23,Female,QLD,TRUE,TRUE,33,73,20,88,0,1,2,0,3,5
{8C8B1FB8-9387-4B5E-B524-18E65DAC7896},High income High assets,4,23,,QLD,TRUE,TRUE,4,5,43,89,0,0,0,1,3,3
{3DCD7A92-5C7E-47E7-8BDB-4B25E0AC2954},Low income High assets,7,23,,QLD,TRUE,TRUE,5,8,13,70,1,1,0,0,2,3
{E371C478-06C9-404F-B9FF-2966C68A8945},Unknown,0,23,,NSW,TRUE,TRUE,2,2,15,15,1,1,0,0,1,5
{7313072A-1751-46B8-B30B-4CFF10ADC56D},High income High assets,8,23,Male,NSW,TRUE,TRUE,4,10,43,88,0,0,0,0,4,3
{6A4A15C9-DDD1-40A8-9011-CE4A7ACE7551},Highest income and assets,11,23,Female,VIC,FALSE,TRUE,5,9,6,35,1,1,0,0,1,4
{C9A0D0F0-0185-4BEF-AFDA-C35E530E7159},Unknown,1,23,,ACT,TRUE,TRUE,12,12,50,50,0,0,0,0,2,3
{7859D0C9-BFB3-445F-B672-80EB77D87C02},Low income Low assets,6,23,,NSW,TRUE,TRUE,9,13,59,113,1,1,0,0,1,2
{A6B9E393-43FB-40F8-AD2B-1BA1E1C6BF63},Average income Low assets,0,23,,QLD,TRUE,TRUE,1,1,5,5,0,0,0,0,2,3
{9D24D1C3-86EE-4093-BD62-788D9D2B2077},High income Low assets,2,23,,WA,TRUE,TRUE,8,8,79,82,6,6,0,0,4,5
{BCC3B0B0-1CAE-4ACD-8F71-435AFA1A2A61},Highest income and assets,13,23,Female,VIC,TRUE,FALSE,4,10,46,117,0,0,0,0,3,3
{E543794A-287C-43DE-BE91-59C0DA62A50F},Low income Low assets,1,23,Female,NSW,TRUE,FALSE,7,7,26,26,1,1,0,0,1,2
{ADB31A21-EA8A-4224-AFA1-122E9B8C3876},Low income Low assets,2,23,Male,QLD,FALSE,TRUE,6,6,26,26,4,4,0,0,3,3
{91182C8E-588E-440F-B1C4-C11CC3EC21CC},Average income Low assets,7,23,,QLD,TRUE,TRUE,6,7,38,57,0,0,0,0,4,4
{312F1D44-B3B9-4BC7-BEA0-FE6459411130},,0,23,Male,QLD,TRUE,TRUE,5,5,15,15,0,0,0,1,3,2
{BE28C772-51DD-40A8-8BF6-9C4B606137B1},Average income Low assets,1,23,Female,NSW,TRUE,TRUE,10,10,41,41,0,0,0,0,1,2
{4942CFC2-8903-47DE-8E63-604EE9BF16D1},High income High assets,2,23,,QLD,TRUE,TRUE,1,1,47,53,3,3,0,0,2,1
{F25877B1-D405-4E27-8EA8-A54C3768511E},High income High assets,9,23,,VIC,FALSE,TRUE,0,5,9,56,0,0,0,0,4,1
{B1D15DC4-33FE-4AFD-BD00-AEEF4DDFF83C},Highest income and assets,4,23,,VIC,TRUE,TRUE,12,19,55,115,0,0,0,0,3,1
{8644F2BA-6403-4138-97C3-078A97A5852D},Average income Low assets,1,23,Female,QLD,TRUE,TRUE,5,5,22,22,1,1,0,0,1,2
{9F8C8060-BD81-4D8B-AC18-F3AFC27FC090},High income High assets,7,23,,NSW,TRUE,TRUE,2,2,35,73,0,0,0,0,3,3
{CD384B5C-1141-43D5-BAA1-AE9ED2E8F4C1},Highest income and assets,6,23,Female,NSW,TRUE,TRUE,5,14,24,89,0,0,0,0,1,2
{5C09AC53-B68D-48FB-AF4E-4B77B5E6D67A},Average income Low assets,0,23,,QLD,FALSE,TRUE,1,1,3,3,0,0,0,0,1,1
{1D0D5A62-2BAC-4820-8F00-B785E0766D1D},Unknown,1,23,Male,QLD,FALSE,TRUE,1,1,12,12,1,1,0,0,3,1
{801790EB-A295-4BDA-8FF0-48DC478C3EE9},Low income High assets,2,23,,NSW,TRUE,TRUE,10,10,66,68,1,1,0,0,2,3
{E3342A22-E827-4798-9CA6-3658064B3FDA},Average income Average assets,4,23,,NSW,TRUE,TRUE,0,2,4,25,0,0,0,0,2,3
{424DFA77-F708-42E6-AF94-74C625E4BD1F},Average income Average assets,2,23,Female,NSW,TRUE,TRUE,5,5,51,51,2,2,0,0,2,3
{46F10451-866C-4849-9F64-DF35DFF6DC96},Average income Low assets,1,23,,SA,TRUE,TRUE,5,5,29,29,0,0,0,0,1,1
{61B25480-2D62-41CC-8154-A3E871B710A2},Low income Low assets,7,23,,SA,TRUE,TRUE,0,0,31,73,0,0,0,0,1,3
{048BC208-DB46-477B-9048-BDE73D31C66F},Average income Average assets,0,23,Male,NSW,TRUE,TRUE,1,1,15,15,1,1,0,0,1,2
{11A506A6-103D-4D6F-BC10-78C7F86A5D1A},Average income Low assets,3,23,Female,VIC,TRUE,TRUE,9,19,82,133,1,4,0,0,4,4
{9F338656-39F5-49B2-993F-D9CE861AC347},Average income Average assets,8,23,,VIC,TRUE,TRUE,5,6,13,25,0,0,0,0,2,1
{724B72BA-892C-4E95-A3E7-A98A61F6241F},Highest income and assets,12,23,Male,VIC,FALSE,TRUE,3,10,3,21,0,0,0,0,4,1
{7771E3FB-BB90-4094-AC6F-243C33983527},Low income Low assets,0,23,,VIC,TRUE,TRUE,1,1,19,19,1,1,0,0,3,5
{488AE373-FB6E-42F9-9003-2CB5F64EFCB0},,5,23,,VIC,TRUE,TRUE,5,5,10,21,1,2,0,1,2,2
{D4A07507-0383-4D23-AACD-A42CC1677516},High income High assets,10,23,Female,NSW,TRUE,FALSE,7,15,46,108,0,0,0,0,3,1
{F96298EE-C6EA-467F-8B68-F0D2F40DCD5A},Unknown,12,23,Male,NSW,FALSE,TRUE,8,22,7,28,0,0,0,0,2,5
{2162F9AA-855A-4ED8-B4F3-487865A19452},High income High assets,3,23,,NSW,TRUE,TRUE,5,5,79,91,0,0,0,0,2,4
{63E0F12B-816D-4943-9761-F666A59FCD88},Average income Low assets,1,23,Male,VIC,TRUE,TRUE,0,0,20,20,1,1,0,0,3,1
{A247FAB3-51EC-4318-8B17-0223CC2BB763},Low income Low assets,11,23,Male,NSW,FALSE,FALSE,4,8,6,34,0,0,0,0,1,1
{9AF86CBA-EBC2-4AA6-85C3-52803C10E853},Low income Low assets,3,23,,VIC,TRUE,TRUE,3,3,38,50,3,3,0,0,3,1
{E402717D-327A-45F2-97A2-C4A8B32F4BF4},Highest income and assets,6,23,Male,NSW,TRUE,TRUE,1,10,11,59,0,0,0,0,1,4
{9E951609-A30C-4C7E-A0A8-7E2AC1352434},Low income Low assets,4,23,,WA,TRUE,TRUE,0,7,65,145,0,0,0,0,4,2
{441BF220-B8C7-47EA-98F5-44F9493BFC8B},High income High assets,5,23,Male,ACT,TRUE,TRUE,8,9,37,105,1,3,0,1,4,2
{A7C8B26C-E471-4AEB-8D74-8684DFAD40D5},Highest income and assets,4,23,,QLD,TRUE,TRUE,6,18,70,144,4,8,0,0,3,2
{0CE52FE5-1492-4A9A-931C-039DD9E550FD},Highest income and assets,12,23,Female,QLD,FALSE,TRUE,5,10,2,21,0,0,0,0,4,2
{2E6A56E6-7C61-4E2A-82BC-B4F1462AE595},Average income Average assets,4,23,,ACT,TRUE,TRUE,5,13,88,164,3,3,0,0,1,1
{C104D05B-6F61-47AF-A3ED-26A4E2553F5A},Average income Low assets,8,23,,ACT,TRUE,TRUE,19,26,81,120,0,0,0,0,2,3
{687D4C9D-A842-437E-A7D9-C8C681E82771},High income High assets,1,23,,VIC,TRUE,TRUE,5,5,33,33,0,0,1,0,1,2
{D3FCA2FD-435D-405F-B813-FB60545C436F},High income Low assets,3,23,,VIC,TRUE,TRUE,8,12,64,114,0,0,0,0,1,2
{22957BB4-54E9-476D-B72E-8F11FCE67B83},Highest income and assets,7,23,,NSW,TRUE,TRUE,5,18,75,181,0,0,0,1,1,4
{D7A76180-60C7-453B-A676-E37EFEB33279},Low income Low assets,2,23,,VIC,TRUE,TRUE,5,7,58,73,0,0,0,2,2,2
{0CEBAAC1-A215-42B5-8350-36DB7B6EC559},Average income Low assets,7,23,,QLD,TRUE,TRUE,17,37,87,158,0,0,0,0,1,4
{9E10AE24-6130-4270-B56C-18078C14E792},High income High assets,4,23,,NSW,TRUE,TRUE,9,13,85,146,0,0,0,0,1,5
{A0CAA983-534D-4EA5-BF59-5EC9B1897D06},Unknown,4,23,Female,NSW,TRUE,TRUE,6,11,46,95,1,2,0,1,1,3
{63458AF2-2326-494E-BB93-5CF9124DE0A2},Unknown,12,23,Female,NSW,TRUE,TRUE,10,19,82,152,1,1,0,1,2,3
{FF987CA9-28A2-4877-AEC2-7A34F704D4DE},Highest income and assets,13,23,Female,VIC,TRUE,TRUE,9,28,85,201,0,2,1,0,2,5
{DD27F02D-F83F-49B3-9EED-7F3AACF0EEFC},,0,23,,,TRUE,TRUE,0,0,5,5,1,1,0,0,1,5
{30D40B06-D8B9-42A0-9197-68ECAD96AC72},Highest income and assets,0,23,Female,NSW,TRUE,TRUE,3,3,17,17,0,0,0,0,2,3
{E61FAE9B-36AB-48EF-90D8-C8D0EF4D771B},Unknown,4,23,,ACT,TRUE,TRUE,4,5,15,39,3,3,0,1,4,3
{25360609-E2AA-4CEF-B515-F49B59AA436F},Average income Low assets,1,23,Female,VIC,TRUE,TRUE,4,4,58,58,2,2,0,0,1,5
{4DF71974-E6A1-4742-B7C7-29264F643046},Low income High assets,6,23,Female,VIC,TRUE,TRUE,10,30,102,215,0,0,0,0,2,3
{31058F8F-B369-438F-B925-499AC59BF51A},,6,23,Female,NSW,TRUE,TRUE,6,13,35,127,0,0,0,3,3,3
{B2375199-F669-4A3B-A5CD-7DA5288A332D},High income Low assets,3,23,,QLD,TRUE,TRUE,10,13,68,113,2,3,0,0,4,4
{EF62F51B-F9B0-4079-AC72-56C87E9B1F95},Low income High assets,9,23,,NSW,TRUE,TRUE,0,0,34,37,0,0,0,0,2,2
{DFDDD1E6-F232-4D79-B2E3-DA1C7F8D1A9C},Highest income and assets,4,23,,NSW,TRUE,TRUE,0,0,32,71,0,0,0,0,4,5
{47DD40CD-CACD-4950-BC78-5F4680DA7E66},Low income Low assets,0,23,Female,QLD,TRUE,TRUE,3,3,8,8,0,0,1,0,1,4
{54ABD1A9-994F-4633-B2CA-91B18C2A192A},High income High assets,5,23,,NSW,TRUE,TRUE,6,19,68,166,0,0,0,0,4,1
{5CFC6C71-A791-41D7-91C0-0B642271DD66},High income High assets,4,23,,VIC,TRUE,TRUE,5,7,28,39,1,1,0,0,4,1
{8492D4B3-423A-429F-87A1-7BFFF533A7B7},Average income Average assets,3,23,,NSW,FALSE,TRUE,0,7,17,34,2,2,0,1,3,4
{40F64FA2-3802-494F-B40C-4EEE2C1ECA57},Unknown,3,23,,QLD,TRUE,TRUE,8,9,54,92,0,0,0,0,4,2
{7C1A9ACC-CC75-45D8-AD1D-0091B22294EC},Unknown,15,23,Female,QLD,TRUE,TRUE,12,26,55,160,0,0,0,2,1,3
{037C76C7-8B6A-4F9D-AC5D-8C465F30E6F1},Highest income and assets,2,23,,VIC,TRUE,TRUE,1,1,41,43,0,1,0,0,3,1
{23F45BAD-3D62-48AD-ACDD-1BDF6D268536},Unknown,7,23,,SA,TRUE,TRUE,15,29,90,202,0,0,0,0,2,4
{BC49E8CF-F900-49AC-9349-2D0BE597FDBC},Average income Average assets,4,23,,SA,TRUE,TRUE,6,8,51,106,1,1,0,0,4,3
{6FD77E84-F3B5-49C2-9D3A-013E4C5BB817},Unknown,4,23,Female,NSW,TRUE,TRUE,3,3,32,51,0,0,0,0,2,4
{7A639936-9380-4603-B06B-33B037AF5ADC},Average income Average assets,14,23,Female,NSW,FALSE,FALSE,6,16,10,44,0,0,0,0,3,3
{C7C70F89-6BDE-43D1-9BFF-304ED52AE599},Unknown,2,23,,NSW,TRUE,TRUE,4,6,29,48,1,2,0,0,1,2
{AE98995A-A853-4BE5-B72E-B6CCAB159F57},High income High assets,9,23,Female,NSW,TRUE,TRUE,1,13,36,128,0,1,0,1,4,2
{B3E3C9BA-3175-4E80-86B0-05822218256E},High income Low assets,0,23,Male,SA,TRUE,FALSE,2,2,25,25,1,1,0,0,2,5
{5B3BE2D0-D831-4410-8B23-023D62AB939A},Average income Low assets,5,23,,VIC,TRUE,TRUE,11,27,28,128,0,2,0,3,1,3
{956094B0-23B4-406A-8030-364B5972FE13},High income High assets,4,23,Male,WA,TRUE,FALSE,8,20,62,86,0,0,0,0,4,1
{DADA29E2-8778-446F-B395-922F8BA4AD8B},Average income Low assets,6,23,Female,VIC,TRUE,TRUE,7,8,61,79,0,0,0,0,3,1
{3EC91CD2-B681-4176-A509-347060400A8D},High income High assets,3,23,,NSW,TRUE,TRUE,11,13,58,88,0,0,0,0,3,5
{2D42F21F-7FFF-473A-8BEC-9680E9E6F240},Average income Average assets,1,23,,QLD,TRUE,TRUE,4,4,6,6,2,2,0,0,4,2
{2CF36B20-1A36-4248-8EEA-6DE639859B98},Low income High assets,5,23,,NSW,TRUE,TRUE,5,10,52,112,0,0,0,0,3,2
{FBC4149B-DCC0-497C-B826-DDFDE9A29D2B},Unknown,7,23,Female,TAS,TRUE,TRUE,6,25,58,107,0,0,0,3,2,3
{45A7C72B-84E8-4B04-BB42-7BB9535FF5AA},High income Low assets,0,23,Male,TAS,TRUE,TRUE,4,4,21,21,2,2,0,0,2,3
{42B86D0F-9761-458B-9F3F-11C6FFBA3AC6},Average income Average assets,13,23,Male,VIC,TRUE,TRUE,6,13,14,67,0,0,1,1,2,2
{A31FD2E5-CD90-4DB3-B4E8-1C127CCA13D9},Highest income and assets,12,23,Female,NSW,TRUE,TRUE,9,20,38,111,0,1,0,0,4,2
{1FA288A0-DBAC-4EF9-82F9-3D4819CD7A27},Low income Low assets,6,24,Male,NSW,TRUE,TRUE,7,21,50,118,0,0,0,1,3,3
{EEB94116-ADB8-4384-9F89-EF7236C4CFB5},Highest income and assets,2,24,Male,NSW,TRUE,TRUE,4,4,19,19,12,12,0,0,1,5
{900E68CA-ED84-4EE7-8B8B-1BAEC8A1690B},Unknown,10,24,Female,QLD,TRUE,FALSE,8,20,22,73,0,0,0,0,1,5
{B57E611D-0C33-43C4-895A-6FED9B0E2445},Unknown,1,24,,NSW,TRUE,TRUE,4,4,42,42,0,0,0,0,3,2
{FC8F3FD6-4B85-461C-A2C6-C4660BCAA134},,0,24,,QLD,TRUE,TRUE,2,2,7,7,0,0,0,0,4,1
{2976511A-383B-4CB2-B39E-7DED8B253024},High income Low assets,4,24,,VIC,TRUE,TRUE,0,0,32,62,0,0,0,0,4,1
{C89A66B1-F0A0-49CF-9C78-83ECB09395F1},Low income High assets,4,24,Female,VIC,TRUE,TRUE,13,22,83,155,0,1,0,0,3,5
{D5AE271B-D126-47EA-9E00-8C888D6720E7},Average income Low assets,2,24,,VIC,TRUE,TRUE,1,1,37,38,4,4,0,0,1,2
{B0B5D94B-246C-46A7-8082-3FC7D1B6DBF4},Highest income and assets,8,24,,NSW,TRUE,TRUE,7,27,90,197,1,3,0,0,2,3
{66F03D06-E495-4ADC-B2BD-6C966D3D7447},High income High assets,4,24,,TAS,TRUE,TRUE,9,13,53,123,0,0,0,0,2,2
{E584AE47-3E84-4D6D-ACBA-4DE8745FC36B},Low income Low assets,4,24,,NSW,TRUE,TRUE,6,10,97,162,1,2,0,0,4,1
{629503FD-5B02-4BFB-B536-5D2553BC6830},High income High assets,17,24,Female,WA,TRUE,FALSE,7,18,42,131,0,0,0,0,3,5
{D5C4A77D-DCFA-43F7-B306-94D43F69BE3C},Highest income and assets,17,24,,NSW,TRUE,FALSE,3,9,45,76,2,2,0,1,3,5
{720A3091-E110-4A93-B8AB-00F71BC14040},Average income Low assets,8,24,,VIC,TRUE,FALSE,1,5,38,112,0,2,0,0,1,4
{8F3B39EB-2765-42E6-9B24-DA065783952F},High income Low assets,0,24,Female,NSW,TRUE,TRUE,2,2,14,14,0,0,0,0,2,4
{38D9B292-044B-4AD1-818B-DD028DC6F9B0},Average income Low assets,0,24,Female,NSW,TRUE,TRUE,6,6,13,13,0,0,0,0,3,2
{96818CE5-23C1-4251-8E75-DAF114EB7F96},Average income Low assets,6,24,Male,WA,FALSE,TRUE,0,0,3,14,0,0,0,0,2,4
{D266DD8C-296B-4C0A-8BA5-E10053B428AB},Low income High assets,7,24,,SA,TRUE,TRUE,5,9,12,38,0,1,0,0,3,2
{453E69B3-2167-4AD8-A6E3-6AB3167E283C},High income High assets,3,24,,VIC,TRUE,TRUE,8,8,69,90,2,2,0,0,2,3
{8EBDC360-93FB-409F-AE38-B1C50DDF57E1},High income Low assets,4,24,,QLD,TRUE,TRUE,11,29,67,150,0,1,0,0,2,5
{B9D06788-3524-45FE-B368-E911CC4B53E5},High income High assets,5,24,Female,QLD,TRUE,TRUE,14,39,61,167,0,0,0,1,4,5
{F9B24044-9A78-418D-9A49-102265699E27},High income Low assets,1,24,Female,QLD,TRUE,TRUE,6,6,24,24,1,1,0,0,3,2
{F39C44AF-A3E8-4DA1-937B-E4D9991FFB45},Low income High assets,3,24,,NSW,TRUE,TRUE,10,10,60,100,0,0,0,0,4,1
{BF3E9630-8884-4F4E-B656-865E86016CD7},Low income High assets,11,24,,ACT,TRUE,TRUE,0,1,33,71,0,1,0,0,2,2
{64676E3A-5BDA-45B6-9686-CF98335FAD4D},Low income Low assets,4,24,,NSW,TRUE,TRUE,0,1,32,78,0,3,0,0,2,2
{16AC702F-D253-4A6D-B4B5-C77D6DBC4F9D},Average income Average assets,6,24,,NSW,TRUE,TRUE,0,1,17,48,1,3,0,0,2,3
{CB94A9DC-E388-4049-8EA9-EF712A23E74E},Average income Average assets,2,24,,NSW,TRUE,TRUE,10,10,54,54,0,0,0,0,2,4
{C8D0C6A3-2A34-40A9-8C3A-C69CC032F036},High income High assets,4,24,,,TRUE,TRUE,0,0,34,75,1,1,0,0,2,1
{D4CBD53F-90CF-4C3B-ACD6-853165DCD54D},Average income Average assets,4,24,,WA,TRUE,TRUE,0,0,36,73,1,1,0,0,1,1
{E41323D6-8D52-42D4-9310-97DAB2FFF52D},,1,24,Female,INTERNATIONAL,TRUE,FALSE,7,7,45,45,0,0,0,0,1,4
{32B2AE0D-C3D7-4418-AD9C-C2B3334A9664},Average income Low assets,7,24,Female,NSW,TRUE,TRUE,5,12,52,133,0,1,0,0,3,5
{847BF913-C64B-4D1B-A3BA-24FE02E8374C},High income High assets,6,24,,QLD,TRUE,TRUE,4,13,78,171,5,6,0,1,3,3
{72EA17E8-C0CE-495E-80F4-43C9A7E6D308},Low income Low assets,2,24,Female,SA,TRUE,TRUE,12,16,93,116,3,4,0,0,2,2
{D6865BCA-E016-4F94-B2D6-3673FF241547},Average income Low assets,4,24,,WA,TRUE,TRUE,6,25,78,181,0,0,0,0,2,2
{B5EBD078-E80D-4E96-BEFF-AA066C0963F9},High income High assets,4,24,,NSW,TRUE,TRUE,7,14,76,161,0,0,0,0,4,1
{28B5327C-2BDC-4FB1-A1BB-6CCCDD0545B2},Average income Low assets,0,24,Female,NSW,TRUE,TRUE,1,1,6,6,0,0,0,0,3,1
{27D8EE33-876B-4A8A-B37C-7A8A84070C94},High income Low assets,1,24,,VIC,TRUE,TRUE,5,5,20,20,0,0,0,0,1,3
{48B8A145-A39B-46F5-B9EB-A3CF0C86327F},Average income Low assets,4,24,,SA,TRUE,TRUE,0,0,45,85,2,3,0,0,3,2
{B75F0FF8-7091-4EAD-B45E-78E33F54433A},High income High assets,7,24,,NSW,TRUE,TRUE,0,3,33,91,3,4,0,0,3,2
{C2654153-BA6A-45F2-875D-B4A5494E3659},Highest income and assets,8,24,,WA,TRUE,TRUE,15,36,53,140,1,1,0,1,1,1
{6EB5AFBC-DB11-4CA8-AB53-61909CF61496},High income High assets,5,24,,VIC,TRUE,TRUE,5,11,54,120,0,0,0,0,4,3
{76E0AF43-EBAF-446C-984B-16BCED2566A2},Low income High assets,7,24,,VIC,TRUE,TRUE,11,23,64,134,0,0,0,0,1,3
{C9E225E0-E805-4452-9AA0-800822A004CD},Highest income and assets,3,24,,NSW,TRUE,TRUE,11,18,33,64,0,1,0,0,1,4
{84AE3FD3-58AD-4D61-9CCC-729E4BC1039D},Low income High assets,1,24,,NSW,TRUE,TRUE,3,3,37,37,0,0,0,0,1,2
{F854F240-C458-4E57-9766-B6C77556FD8A},Low income High assets,1,24,,WA,TRUE,TRUE,6,6,25,25,0,0,0,0,3,2
{8F9EAF8B-58A9-4FF3-8199-3536ACACD4CF},Low income High assets,3,24,,NSW,TRUE,TRUE,0,0,67,111,0,0,0,0,1,2
{BBCB48C4-3DDB-4AD0-BC9D-DA71E71FFEFB},Average income Average assets,18,24,Male,NSW,TRUE,TRUE,7,16,20,68,2,3,0,0,4,3
{0179B87A-F5F0-48D1-97DE-726C197C5215},High income Low assets,4,24,,WA,TRUE,TRUE,0,0,15,24,1,1,0,0,3,2
{75CF7518-D876-48BC-B0C5-A9816B522C48},Low income Low assets,15,24,Female,VIC,TRUE,TRUE,12,22,82,159,0,0,0,1,4,3
{8DFF2FEF-18D6-4389-B72D-32A07246F244},Low income High assets,6,24,Male,VIC,TRUE,TRUE,5,11,68,141,1,1,0,1,4,1
{10903387-7E70-456C-A677-DBA656A0B347},Unknown,0,24,,VIC,TRUE,TRUE,2,2,9,9,0,0,0,0,3,5
{A15A5A2C-69E0-4227-B997-CDFA61485FDE},High income High assets,18,24,Male,VIC,TRUE,FALSE,10,24,17,46,0,1,0,0,2,3
{4F266ECE-9EAF-4668-9C33-5D04CE34277C},Average income Low assets,8,24,Female,VIC,TRUE,TRUE,15,33,86,224,0,0,0,0,1,3
{17741464-EA3E-46F8-B88E-C0EF001A30B2},Unknown,0,24,Male,NSW,TRUE,TRUE,1,1,8,8,1,1,0,0,3,1
{7BF82CC9-C903-4DFE-BD0C-964C380C6484},,6,24,Female,NSW,TRUE,TRUE,5,11,60,141,0,0,0,0,2,5
{6F60577D-9837-44C6-967A-9D072B6827C6},Unknown,4,24,,VIC,TRUE,TRUE,6,9,54,108,0,1,0,1,1,5
{C6D1BDC2-45A9-40E2-9A23-C8231F5F77DB},Unknown,3,24,,VIC,TRUE,TRUE,5,9,50,106,0,0,0,0,4,3
{20A781FF-201E-48C6-9B52-F99E6A97C998},High income High assets,2,24,,QLD,TRUE,TRUE,4,5,58,74,0,0,0,0,2,3
{41960406-367A-44F0-9E63-E2E0C2698B29},High income Low assets,0,24,Female,SA,TRUE,FALSE,2,2,4,4,0,0,0,1,4,4
{7DE50E3D-F55A-4315-94CF-FCE86DAD369E},High income Low assets,1,24,Female,NSW,TRUE,TRUE,3,3,23,23,1,1,0,0,3,2
{7C0A610F-1188-4B9A-9D46-2EC640260957},Unknown,1,24,,SA,TRUE,TRUE,4,4,23,23,0,0,0,0,4,4
{0F200533-8EFF-4AE9-8B57-FEC69D1CB836},Average income Average assets,2,24,Female,NSW,TRUE,TRUE,15,15,49,49,0,0,0,0,3,5
{EA28241A-F9BE-4129-BAC8-8965BF7EE317},Highest income and assets,4,24,Male,VIC,TRUE,TRUE,0,5,8,24,0,1,0,0,2,3
{CBAC8C74-5008-46D5-819C-1736278DBE08},Highest income and assets,14,24,Female,NSW,TRUE,FALSE,4,12,30,88,0,0,0,0,2,2
{BAA6B879-508F-4F00-B299-847BCF85969E},High income High assets,8,24,,QLD,TRUE,TRUE,8,19,68,193,1,3,0,0,2,5
{7A69DFC4-ED15-4227-98C7-CB5D5E9A93FA},Low income High assets,2,24,,VIC,TRUE,TRUE,0,1,40,50,0,1,0,0,1,4
{7B694A47-37F1-40FC-9301-0FF53CC12125},High income High assets,8,24,Female,NSW,TRUE,TRUE,1,1,33,43,1,1,0,0,4,4
{BFD05B25-328E-4F4E-AEA2-78A4745B3460},Highest income and assets,8,24,Female,NSW,TRUE,FALSE,12,27,57,126,0,0,0,0,3,5
{93F6626A-8D79-4E1E-84AF-48A226D02325},High income Low assets,1,24,Female,NSW,TRUE,TRUE,11,11,49,49,0,0,0,0,2,5
{5250ABF2-F001-4F47-8AEC-E56757F6EE71},High income Low assets,12,24,Female,NSW,TRUE,FALSE,11,30,83,196,0,0,0,0,3,3
{398C9079-2E40-45AA-9B1C-2B59436BA846},Unknown,0,24,Male,VIC,TRUE,TRUE,1,1,10,10,1,1,0,0,2,3
{E7DB6B59-2B3C-433E-B2BC-35C43E05919D},High income Low assets,2,24,,QLD,TRUE,TRUE,16,16,68,68,1,1,1,0,3,2
{6D6C35C4-6408-4E8E-BBFC-0C5CB768FB66},High income High assets,12,24,Female,NSW,TRUE,TRUE,5,19,15,107,0,0,0,2,3,3
{75BC6534-FE58-470A-ADF0-E0BBA1AD90EE},,1,24,,,TRUE,TRUE,0,0,6,6,0,0,0,0,3,5
{B76F6274-D4DA-45E8-A5CA-48B6A8628A6F},Average income Low assets,0,24,,QLD,TRUE,TRUE,0,0,1,1,0,0,0,0,3,4
{B0AB9BDA-812D-4837-AEAE-217BD8CDFF67},Low income Low assets,10,24,Female,VIC,TRUE,TRUE,14,21,73,93,0,0,0,0,1,5
{63D37724-9151-4744-A047-ACD7A8C1A395},Average income Low assets,5,24,,NSW,TRUE,TRUE,7,10,93,185,0,0,0,0,4,2
{31D789A1-7C77-4A91-AB14-043A0B3EDDAA},Average income Average assets,4,24,,VIC,FALSE,TRUE,0,0,4,12,0,0,0,0,4,2
{AD7B2174-661A-44D8-9DB4-9FBA08783A7A},Unknown,4,24,,QLD,TRUE,TRUE,0,0,32,69,0,0,0,0,2,3
{8C0A8914-19C1-4C0E-9674-BDE517504D27},High income High assets,5,24,,NSW,TRUE,TRUE,10,13,57,108,0,1,0,0,4,2
{24B6E8AD-28CF-4719-90DC-0F19AD5D3D87},,2,24,Male,QLD,TRUE,TRUE,0,0,29,30,1,1,0,0,4,5
{8C3D8762-7ECC-46F9-B12E-E5B691C837C9},Low income High assets,0,24,,QLD,TRUE,TRUE,4,4,18,18,1,1,0,0,4,5
{015715F4-C205-4DBB-B413-BE0CAC6D5C9E},Unknown,0,24,Female,NSW,TRUE,TRUE,2,2,6,6,0,0,0,0,3,1
{FDCEDD12-F965-49E0-AB4E-C9C273275893},Low income High assets,7,24,,VIC,TRUE,TRUE,7,20,72,175,0,0,0,0,4,1
{B8AF0B91-AEB9-4529-953A-A24FC7ED2268},Unknown,12,24,Female,VIC,TRUE,TRUE,0,0,38,38,0,0,0,0,4,3
{D5F1CF8F-8DF7-407A-AB7B-7E6F804DAEB8},High income Low assets,6,24,,NSW,TRUE,TRUE,4,7,53,149,0,0,0,0,3,1
{AFB372BD-D3F7-46ED-9DAE-6DE8440F17FC},Low income High assets,1,24,Male,NSW,TRUE,TRUE,3,3,11,11,1,1,0,0,2,2
{F05A3532-FFC9-4BA2-90C7-EFE805ABDD49},Average income Average assets,2,24,,NSW,TRUE,TRUE,13,15,69,84,2,2,0,1,2,3
